Date,Open,High,Low,Close,Adj Close,Volume
2013-12-01,29.340000,30.129999,27.920000,29.959999,24.073544,43295000
2014-01-01,29.900000,32.290001,28.719999,28.750000,23.101292,47716100
2014-02-01,28.590000,31.410000,27.820000,31.200001,25.069920,41172600
2014-03-01,30.889999,33.330002,29.379999,30.980000,24.925409,69430200
2014-04-01,31.080000,31.870001,28.360001,28.920000,23.268013,54312800
2014-05-01,28.870001,29.660000,27.650000,28.590000,23.002504,40635700
2014-06-01,28.610001,30.389999,28.270000,29.469999,23.744074,35368600
2014-07-01,29.500000,30.889999,28.400000,28.820000,23.220373,66796700
2014-08-01,28.700001,29.469999,27.440001,29.139999,23.478195,51217200
2014-09-01,29.270000,30.459999,28.410000,29.059999,23.446686,55698700
2014-10-01,29.030001,29.080000,25.020000,28.969999,23.374063,66661700
2014-11-01,29.000000,29.930000,27.959999,28.059999,22.639847,32646500
2014-12-01,27.910000,29.000000,26.490000,28.510000,23.034817,61761200
2015-01-01,28.670000,28.719999,23.719999,23.959999,19.358616,65287600
2015-02-01,24.120001,26.950001,23.900000,26.740000,21.604733,42582000
2015-03-01,26.670000,28.120001,26.139999,27.000000,21.848005,61632300
2015-04-01,27.010000,28.650000,26.200001,28.340000,22.932314,39530900
2015-05-01,28.520000,29.520000,28.200001,28.879999,23.369272,34356900
2015-06-01,29.040001,33.029999,28.299999,31.740000,25.736479,76499900
2015-07-01,32.029999,32.419998,29.650000,31.190001,25.290508,75867500
2015-08-01,31.250000,31.639999,26.420000,29.000000,23.514746,62924800
2015-09-01,28.230000,29.420000,27.110001,27.540001,22.375084,56967900
2015-10-01,27.620001,29.740000,26.219999,28.770000,23.374409,50821300
2015-11-01,28.930000,31.180000,28.780001,29.959999,24.341234,42239800
2015-12-01,30.110001,30.549999,26.430000,27.299999,22.225332,73992700
2016-01-01,26.559999,26.910000,20.330000,22.680000,18.464119,91558500
2016-02-01,22.549999,22.650000,19.650000,21.320000,17.356924,81481500
2016-03-01,21.459999,25.600000,21.400000,24.209999,19.766222,72009500
2016-04-01,24.000000,27.870001,23.139999,27.520000,22.468666,61404400
2016-05-01,27.709999,28.480000,25.530001,28.020000,22.876890,58288000
2016-06-01,27.770000,29.459999,23.340000,25.129999,20.564377,83825900
2016-07-01,24.930000,28.379999,23.020000,27.879999,22.814751,76200400
2016-08-01,27.900000,30.620001,26.740000,30.590000,25.032400,56293500
2016-09-01,30.750000,31.350000,29.629999,31.020000,25.455408,66853500
2016-10-01,30.799999,32.720001,30.070000,32.209999,26.431938,61444700
2016-11-01,32.360001,40.000000,30.850000,39.790001,32.652187,80209800
2016-12-01,39.820000,44.150002,39.669998,43.040001,35.395767,58046400
2017-01-01,43.740002,44.330002,41.360001,42.189999,34.696735,49798600
2017-02-01,42.689999,45.520000,41.580002,44.900002,36.925411,42909500
2017-03-01,48.330002,48.330002,39.090000,42.000000,34.603271,62564000
2017-04-01,42.000000,42.419998,39.220001,40.029999,32.980225,56643300
2017-05-01,40.250000,41.590000,38.430000,40.070000,33.013172,74334400
2017-06-01,40.480000,44.849998,39.619999,43.910000,36.248440,60045200
2017-07-01,44.240002,46.290001,43.360001,45.320000,37.412415,50475300
2017-08-01,45.509998,46.459999,43.259998,43.660000,36.042065,43166800
2017-09-01,43.689999,47.700001,41.230000,47.180000,39.052032,49992000
2017-10-01,46.650002,48.259998,45.060001,46.459999,38.456078,43180900
2017-11-01,46.709999,50.509998,43.500000,49.549999,41.013744,47124600
2017-12-01,49.520000,52.200001,48.279999,50.830002,42.221928,43203000
2018-01-01,52.169998,55.020000,50.160000,54.029999,44.880013,43353100
2018-02-01,53.790001,57.070000,49.759998,54.970001,45.660816,56615800
2018-03-01,55.110001,57.290001,51.169998,52.730000,43.969406,53087500
2018-04-01,52.639999,56.950001,50.840000,54.750000,45.653809,47762800
2018-05-01,54.560001,59.189999,53.759998,54.810001,45.703831,44232800
2018-06-01,55.709999,57.599998,52.650002,52.689999,44.119148,39185500
2018-07-01,52.430000,54.990002,50.750000,51.700001,43.290184,53237900
2018-08-01,51.930000,54.759998,51.930000,53.290001,44.621548,39722900
2018-09-01,53.349998,54.369999,49.790001,50.150002,42.228802,34442400
2018-10-01,50.389999,52.259998,45.200001,47.049999,39.618450,70414000
2018-11-01,47.220001,50.939999,46.459999,48.660000,40.974159,52106800
2018-12-01,49.169998,49.470001,38.080002,40.740002,34.514561,59432100
2019-01-01,40.029999,49.200001,40.029999,47.590000,40.317810,60578700
2019-02-01,47.799999,51.720001,47.450001,51.099998,43.291443,47058200
2019-03-01,51.439999,51.810001,43.180000,45.410000,38.703671,54256800
2019-04-01,45.709999,49.840000,45.709999,49.330002,42.044750,42017200
2019-05-01,49.340000,50.200001,42.939999,43.070000,36.709248,45383600
2019-06-01,42.930000,46.029999,42.799999,45.980000,39.444294,38930600
2019-07-01,46.330002,46.810001,41.950001,45.070000,38.663643,52257300
2019-08-01,44.849998,45.180000,39.110001,41.090000,35.249371,56302700
2019-09-01,40.779999,45.419998,39.650002,44.520000,38.509315,40024800
2019-10-01,44.770000,49.599998,41.610001,48.470001,41.926010,46360700
2019-11-01,48.919998,51.549999,48.529999,49.779999,43.059151,45498100
2019-12-01,50.200001,52.080002,48.029999,51.919998,45.213318,35415500
2020-01-01,52.360001,52.480000,45.400002,45.490002,39.613907,44266100
2020-02-01,45.849998,48.410000,39.099998,39.950001,34.789524,43024900
2020-03-01,39.669998,41.340000,23.580000,26.760000,23.475788,134098500
2020-04-01,25.870001,32.840000,24.410000,31.610001,27.730549,73844000
2020-05-01,31.250000,35.310001,25.070000,32.910000,28.871002,60826500
2020-06-01,33.160000,40.970001,32.209999,34.000000,30.170540,57364200
2020-07-01,33.930000,34.490002,30.120001,32.470001,28.812862,38879200
2020-08-01,32.599998,36.509998,31.330000,32.160000,28.537777,29762900
2020-09-01,31.860001,33.970001,27.549999,29.219999,26.180433,34327600
2020-10-01,29.219999,33.320000,28.570000,32.270000,28.913164,39381300
2020-11-01,32.720001,42.240002,30.610001,38.590000,34.575737,56182600
2020-12-01,39.529999,44.299999,39.040001,43.439999,39.258461,35405900
2021-01-01,43.080002,51.220001,42.119999,44.139999,39.891075,31035000
2021-02-01,44.430000,57.700001,44.020000,53.169998,48.051853,26378400
2021-03-01,53.830002,60.220001,52.180000,54.959999,50.000935,35671400
2021-04-01,54.549999,57.099998,51.630001,55.799999,50.765148,27983000
2021-05-01,56.450001,60.650002,55.000000,57.880001,52.657459,25776500
2021-06-01,58.290001,59.259998,49.790001,52.860001,48.371365,27399300
2021-07-01,53.689999,54.020000,47.060001,52.150002,47.721649,30506700
2021-08-01,52.349998,58.619999,50.799999,57.900002,52.983383,25210400
2021-09-01,57.250000,64.000000,54.369999,61.889999,57.026291,27804400
2021-10-01,62.200001,66.989998,60.480000,62.990002,58.039852,25945400
2021-11-01,63.549999,68.250000,62.709999,63.080002,58.122776,25291300
2021-12-01,64.400002,65.269997,58.180000,63.160000,58.536823,27485100
2022-01-01,63.880001,71.209999,59.490002,67.820000,62.855724,32969500
2022-02-01,67.620003,75.440002,63.910000,70.889999,65.701012,29117500
2022-03-01,70.269997,71.250000,61.750000,65.559998,61.073460,40594700
2022-04-01,66.610001,67.250000,55.049999,56.509998,52.642784,33289300
2022-05-01,57.099998,59.509998,50.619999,57.040001,53.136520,30219600
2022-06-01,56.930000,57.790001,49.939999,50.900002,47.747196,31124600
2022-07-01,50.639999,54.700001,47.919998,54.549999,51.171108,27935800
2022-08-01,54.290001,59.509998,53.009998,55.029999,51.621376,23218800
2022-09-01,54.750000,59.750000,50.790001,50.860001,48.043591,26071600
2022-10-01,51.730000,54.520000,46.580002,51.939999,49.063786,35928800
2022-11-01,52.389999,56.099998,47.459999,51.820000,48.950424,29410400
2022-12-01,52.200001,52.610001,45.209999,49.160000,46.816246,27665700
2023-01-01,48.680000,53.770000,47.560001,53.160000,50.625538,32306300
2023-02-01,52.869999,55.200001,48.630001,50.619999,48.206638,23976800
2023-03-01,50.259998,50.959999,22.549999,29.930000,28.726418,170051500
2023-04-01,30.290001,33.130001,25.910000,27.860001,26.739660,100404000
2023-05-01,27.940001,30.670000,18.260000,27.290001,26.192581,185265200
2023-06-01,27.809999,32.340000,26.360001,26.860001,26.232538,89795800
2023-07-01,27.260000,39.639999,26.690001,38.250000,37.356464,94570600
2023-08-01,38.650002,38.680000,32.650002,35.500000,34.670704,54852100
2023-09-01,35.759998,37.630001,32.540001,34.889999,34.470501,57345300
2023-10-01,34.889999,37.189999,28.900000,30.850000,30.479076,77843200
2023-11-01,30.740000,36.529999,30.330000,34.410000,33.996273,33132400
2023-11-22,34.689999,35.000000,34.169998,34.410000,34.410000,1346454